tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
2.7850028763788594e-08,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
2.7850028763788594e-08,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
2.7850028763788594e-08,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
2.7850028763788594e-08,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
2.7850028763788594e-08,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
2.7850028763788594e-08,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
4.056804004806745e-08,4.056804004806745e-08,0.9840639999999999,0.784996,1.0,0.9999999999999555
4.056804004806745e-08,5.9093866196701257e-08,0.9840639999999999,0.782338,1.0,0.999999999999943
4.056804004806745e-08,8.607970752188174e-08,0.9840639999999999,0.777022,1.0,0.9999999999999077
4.056804004806745e-08,1.2538891976349198e-07,0.9840639999999999,0.76196,1.0,0.9999999999996588
4.056804004806745e-08,1.8264910107250015e-07,0.9840639999999999,0.729178,1.0,0.9999999999954952
4.056804004806745e-08,2.660577520367602e-07,0.9840639999999999,0.635262,1.0,0.9999999982637181
4.056804004806745e-08,3.875558489102902e-07,0.9840639999999999,0.440342,1.0,0.9999909122928654
4.056804004806745e-08,5.645373415160749e-07,0.9840639999999999,0.271116,1.0,0.9982086999438473
4.056804004806745e-08,8.223393115138079e-07,0.9840639999999999,0.21264,1.0,0.9916156972138003
4.056804004806745e-08,1.1978692878755266e-06,0.9840639999999999,0.170998,1.0,0.9764976350350771
4.056804004806745e-08,1.7448890144799161e-06,0.9840639999999999,0.12315400000000001,1.0,0.9278117517692148
4.056804004806745e-08,2.541711106269776e-06,0.9840639999999999,0.07265200000000001,1.0,0.7787645116544382
4.056804004806745e-08,3.7024104651496657e-06,0.9840639999999999,0.040756,1.0,0.5649072687067639
4.056804004806745e-08,5.3931555079709445e-06,0.9840639999999999,0.011518,1.0,0.20681351329424724
4.056804004806745e-08,7.855997223144614e-06,0.9840639999999999,0.0035440000000000003,1.0,0.06854360059423947
4.056804004806745e-08,1.1443521752495402e-05,0.9840639999999999,0.0008860000000000001,1.0,0.017571640660227206
4.056804004806745e-08,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
4.056804004806745e-08,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
4.056804004806745e-08,3.536998161940474e-05,0.964224,0.0,1.0,0.0
4.056804004806745e-08,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
4.056804004806745e-08,7.505015448725706e-05,0.944384,0.0,1.0,0.0
4.056804004806745e-08,0.00010932260424848891,0.928512,0.0,1.0,0.0
4.056804004806745e-08,0.00015924593202137896,0.886848,0.0,1.0,0.0
4.056804004806745e-08,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
4.056804004806745e-08,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
