ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.2920870426847715,0.9168722758181524,1292.0870426847714,1318,1316,2634,0.9818290597908598,1418,1.418,2.5,0.955404620996616,1422.6045654243308
ag,50,2.548438495505218,1.6603863592181933,2548.4384955052183,2581,2577,5158,0.9889167619345046,5678,5.678,2.5,1.6406788991493708,5593.771250131142
ag,50,3.228669418843755,2.194073075176004,3228.669418843755,3213,3209,6422,1.0061294542984591,9367,9.367,2.5,1.876943766783177,8472.549699557889
ag,50,1.632971429300244,1.0287812534492284,1632.971429300244,1651,1649,3300,0.9902798237114881,2371,2.371,2.5,0.9671698634528454,1683.1147621645716
ag,50,1.9974822534293484,1.3433004919388194,1997.4822534293485,1960,1955,3915,1.0217300529050375,3487,3.487,2.5,1.1981109704201003,3720.7123061601774
ag,50,0.9759219836019299,0.6276000124472052,975.9219836019299,973,973,1946,1.0030030663945837,820,0.82,2.5,0.6866159393510687,429.99851556233983
ag,50,2.2971552126523793,1.4974772917296755,2297.1552126523793,2269,2268,4537,1.0128550320336769,4420,4.42,2.5,1.2748938433430084,4285.9839970775065
ag,50,0.31516195722274765,0.21583489794227464,315.1619572227477,332,332,664,0.9492830036829749,58,0.058,2.5,0.26496464058829167,78.57442325000942
ag,50,2.2999933220441084,1.5117369248489714,2299.9933220441085,2293,2291,4584,1.003925500673989,4760,4.76,2.5,1.6321412639168467,3836.5872099581275
ag,50,1.6131641237011496,1.0535165315112995,1613.1641237011495,1634,1633,3267,0.9878531069817205,2245,2.245,2.5,1.0011351108807875,1917.543033599743
ag,50,1.9681442717987538,1.2828011201973706,1968.1442717987538,1957,1955,3912,1.0067234126847846,3300,3.3,2.5,1.2057563982723967,3485.5248285062125
ag,50,1.2692967321677329,0.8814427572827358,1269.296732167733,1318,1316,2634,0.964511194656332,1502,1.502,2.5,0.7316191107454169,1739.6706697652514
ag,50,1.030503914999903,0.7091733739882955,1030.503914999903,995,992,1987,1.0388144304434506,783,0.783,2.5,0.6864915360840085,799.3442947768335
ag,50,2.6228758536393793,1.761822811310763,2622.8758536393793,2533,2531,5064,1.0363002187433343,6121,6.121,2.5,2.0572324599085072,4876.863336150055
ag,50,2.3010079476490883,1.476014070480574,2301.0079476490882,2278,2276,4554,1.0109876747140107,4784,4.784,2.5,1.348444199797774,4646.3281727643
ag,50,2.8811173198721898,1.822366168808802,2881.11731987219,2900,2898,5798,0.9941743684859179,7473,7.473,2.5,1.588182667656181,6809.886276829965
ag,50,1.2458328575422501,0.8437433503572872,1245.8328575422502,1332,1331,2663,0.9360126653209994,1473,1.473,2.5,0.9396150478367298,1523.9471524235348
ag,50,0.9559620130601,0.644738783103564,955.9620130600999,982,982,1964,0.9734847383504073,748,0.748,2.5,0.5591119769290492,694.7865405232179
ag,50,1.2420664045717609,0.8112080589101149,1242.0664045717608,1294,1293,2587,0.9606082015249504,1421,1.421,2.5,0.7501349834048068,1440.214540681299
ag,50,2.592379467956529,1.6670668093903398,2592.379467956529,2598,2597,5195,0.9982208193902692,6059,6.059,2.5,1.8906399354388903,4937.107542227869
ag,50,1.6632048689694772,1.1482331986447682,1663.2048689694773,1619,1617,3236,1.0285744396842778,2178,2.178,2.5,1.1053594505811963,2053.7578733745822
ag,50,1.9723291492101573,1.2829684074028016,1972.3291492101573,1940,1938,3878,1.0177136992828468,3426,3.426,2.5,1.1792608815400816,3225.7048671143875
